RewardID,CardNumber,Reward_points_balance,Reward_points_consumed,ExpiryDate
73641,3184096502,7862,6202,2025-02-19 10:50:53.902019
50574,1009968430,7785,1319,2025-03-16 01:03:36.330175
49688,9264049764,3412,2916,2024-10-19 18:53:48.489197
34336,5059256218,3415,71,2024-07-27 18:15:03.826439
7045,3906880650,4267,4089,2025-01-13 02:55:48.251759
4736,8692470990,6751,5150,2024-06-04 19:21:51.024521
1346,2164054264,6615,404,2025-01-08 14:12:38.331313
3678,7750851552,6291,3586,2025-02-04 09:56:20.385665
63888,8156502825,1423,596,2025-04-20 02:44:18.793994
22401,3825958000,7278,1161,2025-03-02 03:59:07.971919
24550,6460464480,693,319,2024-08-10 10:18:36.228128
72756,6264362509,4261,3134,2025-01-23 10:13:43.138037
44564,7839489798,2003,662,2024-09-04 13:45:34.734199
71291,4795933871,4308,634,2024-09-09 05:50:32.076444
10456,8067084174,9566,7694,2024-10-08 12:52:07.563612
2696,2478413017,7056,3537,2024-06-25 07:42:21.095082
82698,8134546859,4219,1890,2025-04-13 12:25:54.737215
4785,9215393275,2621,2536,2024-07-03 14:06:11.438432
14552,9301031564,4102,107,2024-07-16 20:28:13.413414
52684,1278710219,7803,5816,2024-08-29 08:30:07.340003
30764,3934686578,2314,442,2025-03-10 23:06:34.608913
36472,2124772871,8518,2503,2024-09-18 16:26:01.273937
19313,7703427677,3486,243,2025-03-23 08:59:21.124454
44636,7125065267,8317,224,2025-01-25 06:03:25.167686
97376,4480212964,2700,2278,2025-04-25 22:20:55.363077
88980,3805701631,6881,1824,2024-12-13 23:07:02.142518
97628,9767952960,1421,909,2025-04-04 19:20:39.474849
38799,8387139718,7573,129,2024-08-31 13:16:54.172104
94789,6954210134,6317,1202,2024-05-13 19:57:48.346197
73749,6707674011,9686,1198,2024-06-16 09:05:59.974787
88569,6422404142,8359,3458,2024-09-28 00:31:12.763790
35032,1611875740,8674,7099,2025-03-19 05:46:50.245700
70269,4029078255,7742,1640,2024-12-19 12:16:52.412380
35832,5259806613,9609,5517,2025-03-22 20:49:09.035785
75182,6597880014,3156,1739,2024-10-08 13:56:26.669802
54280,7618037732,7528,4457,2025-02-24 20:14:55.402513
65313,2105029427,6321,6058,2025-04-11 23:42:07.066909
71779,3189179813,1901,180,2025-02-23 18:38:21.004444
73566,9141843064,2596,1277,2024-10-10 05:03:41.293187
50526,9792746626,647,378,2024-10-21 15:13:20.486260
9703,2825624877,9786,4585,2024-07-24 20:04:29.477514
15700,3283625038,1609,813,2024-10-13 14:48:39.245856
54133,7628035186,559,302,2024-08-13 22:54:48.483050
1556,9862369731,1621,1542,2024-11-15 00:14:58.568226
6383,8782930138,6317,5711,2025-03-30 01:58:46.396108
88169,8726113826,3214,1075,2024-04-30 04:18:55.415116
36130,1348392244,7070,4297,2024-12-27 08:19:07.521376
14895,4803278025,377,54,2024-05-28 13:06:59.441315
67504,8033889601,6201,1612,2025-03-20 11:50:36.009613
79915,8117510724,5618,2955,2024-11-05 07:55:50.249039
76861,7902071407,5492,4738,2024-08-25 10:32:19.439518
72848,3853098249,3406,2293,2024-07-11 01:30:14.663508
46738,7762259685,7396,2627,2025-03-14 03:05:04.283187
8017,6733315096,2271,726,2024-08-23 22:52:29.889135
3402,5368796984,3994,56,2024-06-19 21:26:10.388924
2615,2062512984,3982,887,2025-04-07 11:26:33.559830
75251,7787023332,7075,3952,2025-03-15 06:09:27.874636
5659,9919740795,5154,99,2025-03-28 03:03:25.752035
35912,4367585322,8443,1411,2024-10-22 21:21:14.710433
24418,7611680318,2306,21,2024-09-06 17:13:12.057680
15572,7563568063,1988,1488,2025-04-20 06:10:47.721928
8215,6111735840,503,99,2025-03-28 19:24:13.555322
33863,9995737875,9148,2735,2024-07-01 04:14:33.581199
24344,9575527248,7065,79,2024-10-17 10:35:32.188795
24471,8168411472,6783,2410,2024-12-07 13:06:17.134552
13729,8906133732,1267,229,2025-01-14 12:02:03.012939
94941,8698716720,4567,1034,2024-10-27 11:28:42.553164
55266,2159441830,3372,127,2025-02-08 16:52:24.405436
13684,3406211501,5552,3813,2024-12-01 14:36:00.820048
63678,6286951155,6784,4319,2024-08-29 19:01:57.634473
68035,7421025179,2702,1440,2024-10-20 02:40:59.101192
98981,2039333931,8774,5281,2024-06-15 19:34:13.714518
74206,8406731231,8224,423,2024-09-03 14:37:14.919465
69946,5337078414,2050,1167,2024-06-07 09:16:57.919944
85434,7659999880,3002,734,2024-07-18 00:03:12.012515
43247,7409732037,2820,1396,2025-02-28 10:42:42.878061
34556,3025504010,3363,100,2024-06-11 22:03:27.291767
1770,1464691287,2162,477,2024-08-18 00:37:49.537783
59293,1001087387,8453,6816,2024-04-30 22:24:02.167703
38548,1665708694,7664,3012,2024-12-12 18:01:42.691661
79842,2023915622,3639,1887,2024-12-23 16:17:34.880397
4142,8442867342,4580,2819,2025-03-24 10:42:41.854554
3208,1288719278,2881,609,2025-01-12 14:33:31.884362
30717,6098774452,4501,1136,2024-08-28 13:14:44.403682
16706,9471399914,4203,1664,2025-03-08 03:36:41.894051
70547,3101326990,5624,315,2024-06-09 00:46:01.333472
35082,4412860254,1060,885,2025-03-25 19:21:11.671482
98996,6266039101,6866,6049,2025-01-06 17:08:31.425447
67220,1100556957,2798,753,2024-07-24 08:38:59.711805
68301,5825229143,4788,2752,2024-11-17 00:54:19.302937
66513,3342769976,3107,2404,2025-02-21 11:44:59.934154
63259,2129548166,5453,4729,2025-04-21 19:49:36.895392
50147,9643745893,8386,6313,2025-04-22 12:39:19.669659
83708,4779776762,6689,4333,2025-03-14 22:51:55.068403
25294,9920561925,7128,431,2025-01-05 13:55:17.397810
14875,8678421371,8917,5067,2025-04-14 15:44:58.857324
22087,4811299495,2619,367,2025-02-07 15:22:28.055398
18401,4964938043,5279,2291,2024-08-01 03:02:07.209069
61887,7203336665,4989,1053,2024-06-22 13:09:36.792243
66937,8034853042,8753,6299,2024-09-06 17:13:40.484511
38929,3534054718,2612,594,2024-11-13 03:47:50.618180
18199,3483242907,1879,500,2024-11-19 17:05:20.840699
90264,4150584154,5790,5704,2024-11-11 02:16:12.188454
18502,6567710328,9870,6953,2024-05-17 17:39:24.026316
15125,9569333118,7076,2892,2025-03-26 08:50:43.317269
84235,3012608916,5979,5324,2024-06-18 15:11:42.521582
49056,9163503361,4636,191,2024-07-24 10:48:00.911243
39406,2831083827,8314,1452,2025-02-12 19:29:08.321411
9481,6491702068,2644,1091,2025-02-13 17:56:15.152750
9648,5814620638,7643,5858,2024-10-19 18:30:31.368892
65248,2410156094,8310,818,2025-02-08 17:04:20.212620
18957,6362864044,8383,5251,2024-09-20 01:41:08.457487
21406,1582075870,4905,659,2024-09-26 11:44:10.397501
83539,7083197119,1428,1011,2024-06-07 15:16:02.208684
21116,7776061534,5119,915,2024-12-09 03:14:30.936579
88332,9410181347,403,40,2024-08-03 13:47:55.530993
54524,8341327829,6634,1061,2025-02-22 20:08:15.848348
76875,3960963911,6306,5493,2024-07-15 11:24:11.617445
58702,7447646847,777,510,2025-03-13 18:44:48.742774
50471,3114059586,8692,2978,2025-04-02 02:56:44.401443
32873,1439054341,9254,2292,2024-08-24 08:21:31.863037
64266,4759872810,3687,3172,2024-12-22 10:21:45.392742
75705,6779381038,78,21,2024-11-19 22:15:34.981099
52274,4565389052,9141,6997,2025-03-30 04:24:06.986598
72359,9883315382,4492,3336,2024-07-22 18:27:52.913598
95730,3024139357,3597,625,2024-09-20 03:06:21.453407
30136,7236950731,5734,3365,2024-07-30 09:51:04.939789
3010,4850937116,7718,2343,2024-10-17 01:19:45.567317
45381,3962254727,5244,4752,2024-06-09 22:31:57.278384
91746,3116485469,3097,1802,2024-08-02 05:01:01.310785
80726,8887045170,5168,1355,2024-07-27 00:53:02.712599
31774,7555929803,9677,7629,2024-07-03 08:36:55.752937
86405,9253489834,7075,1567,2024-05-30 16:28:28.094971
63124,3652283723,4552,1349,2024-09-02 06:51:11.166614
61937,1715533719,1127,459,2024-09-30 20:15:39.053168
43385,8987858743,8870,5334,2024-08-11 07:50:41.632666
54376,2188409523,127,113,2024-09-30 12:00:19.260283
67773,9127729632,7112,3826,2025-02-09 07:59:29.601107
35818,8212823295,4338,1858,2024-08-15 21:37:54.002651
91603,6131587986,9665,9120,2024-08-06 06:23:29.816648
34503,4193247363,1680,564,2025-01-15 16:10:09.351325
7778,7445862883,360,17,2024-11-30 06:59:53.044888
32237,3275199900,1396,206,2025-02-14 07:39:45.083145
20576,2904208711,8889,439,2024-07-17 05:11:00.855070
72585,3008714875,4475,1165,2025-04-01 20:27:32.979903
5428,6783870244,6373,3609,2024-12-03 15:15:37.236448
20513,5731367098,9134,5962,2024-06-11 15:14:26.905177
99644,6481205283,6570,4328,2024-08-30 11:05:02.979814
14352,2683522507,7119,2306,2024-11-09 13:35:42.725463
73450,2454619237,5527,3541,2024-12-17 15:55:14.365740
49445,4020343899,85,58,2024-05-09 14:55:23.405213
43515,1542106360,3846,837,2025-02-19 06:39:14.504251
81069,8605154700,888,737,2024-05-29 05:54:40.062035
35949,9568959844,458,438,2024-12-12 18:15:52.599241
99265,2683811248,3975,479,2024-05-17 12:53:58.925177
49607,5794241608,2559,1327,2024-08-22 08:25:01.233807
67197,1517124549,489,314,2024-11-07 22:43:45.451774
64881,9915563887,4227,651,2025-02-19 14:27:24.816859
73530,7768226202,272,27,2024-11-07 21:01:19.543005
90845,1494050849,8141,5528,2024-09-25 21:02:51.182762
3566,4342805501,8286,7006,2025-01-09 10:56:41.013081
42570,4276393434,9019,7816,2024-12-14 14:48:49.966152
31006,5995426550,7640,3733,2024-10-04 07:53:22.556827
25069,7257178434,8017,4053,2025-01-02 14:07:35.021725
99600,3047782796,3108,1971,2025-04-08 11:12:42.425554
83201,6377245142,7891,780,2024-06-16 08:20:15.162878
46013,4073907934,6099,44,2025-02-09 19:27:40.227484
91254,7307703720,5457,3131,2024-06-30 15:49:19.756814
35373,3014895745,1800,1127,2024-10-09 06:26:39.453076
26778,7938770228,7560,3651,2024-09-17 05:06:28.712641
63318,2281903114,7349,4757,2024-12-02 01:50:55.725793
59831,3137749249,6294,5586,2025-04-03 10:36:17.759156
80259,2736598835,1244,158,2024-07-23 22:04:44.163841
14118,1893139384,9091,3017,2025-01-27 21:19:21.501079
48051,5357445998,6903,2150,2025-03-02 14:50:10.657250
51398,2963560903,795,346,2024-10-17 07:57:49.192202
7312,3749088997,3602,431,2024-09-21 02:27:30.829211
27665,4159790841,9873,755,2024-07-16 14:50:42.797821
36136,8672061904,2810,696,2024-07-05 00:21:15.083395
96817,7533484616,1604,372,2024-12-31 22:29:46.905235
92173,9403216548,160,72,2024-12-07 00:06:36.316631
38812,8831838027,104,69,2024-11-10 22:49:44.951164
99028,5258170638,4302,4186,2025-04-26 04:48:50.816705
54860,7488636553,8075,4828,2024-07-28 21:56:58.616760
77142,3527182883,460,207,2024-07-20 11:27:31.712549
96796,9649933583,5646,2392,2024-12-10 10:26:22.758232
29646,1948687189,9265,2026,2024-05-12 07:28:00.261049
77733,4533928658,2425,284,2025-01-15 08:15:08.592973
45740,3225638433,4963,1186,2024-09-28 22:05:06.297275
16221,4942283198,43,13,2024-09-16 15:37:28.504340
33369,5411822262,7949,6753,2024-12-05 19:46:30.017451
83136,3650282492,8957,5477,2024-12-09 08:18:25.985388
6962,8369862536,3065,2087,2025-02-16 10:37:39.459720
74048,3019381756,3457,1150,2024-12-15 12:24:03.160568
90438,6190111403,3242,1228,2024-10-20 06:16:35.085387
14333,4287838676,8250,275,2024-11-11 10:31:47.680246
59520,2668271053,9771,8311,2024-10-01 06:30:07.252567
69019,6622220795,3345,2163,2025-01-30 16:56:59.732459
20121,9841323483,7158,6093,2025-01-10 19:43:51.805190
36852,4084235238,1747,1496,2025-03-29 22:48:19.885821
43526,8063186516,5744,2418,2025-02-25 01:15:07.083858
28678,2840390793,8182,5158,2024-07-01 20:38:40.525533
14753,8063565060,75,28,2025-03-14 03:37:41.875787
84975,2913728378,7731,1911,2025-02-12 12:08:16.778164
10948,9590995197,7741,7718,2024-06-08 04:24:38.376763
97186,9452649795,4744,1397,2024-07-08 00:33:19.843696
51207,8553285252,9230,4513,2024-05-21 10:05:18.293762
74442,1108553400,598,556,2025-04-15 07:52:10.273832
6363,8899793120,9756,3735,2024-05-03 17:41:57.012904
80426,3723756133,671,88,2024-06-06 14:08:16.437549
76464,8538092567,4008,2924,2025-04-18 01:43:30.687522
73561,4103241108,328,305,2025-01-31 13:59:37.869152
29139,8169687211,557,130,2024-05-05 02:09:11.811935
12899,3370214668,3933,2435,2024-11-11 09:36:25.006487
80586,2115403361,7828,799,2024-12-25 02:23:48.229184
54440,6533999092,3749,2160,2025-04-15 13:19:15.383564
56891,7499711733,6269,552,2024-10-12 05:14:25.336673
63192,9725694045,8793,4629,2024-11-21 19:11:48.032237
2856,4937362596,5882,4400,2024-05-25 10:20:57.192479
8886,4688851441,7319,1471,2024-11-17 23:22:10.524853
38313,2375700342,3891,80,2025-04-11 12:33:00.772153
49258,7686660221,6179,724,2024-10-01 00:48:35.884440
78755,8556419516,7398,6175,2025-03-28 03:09:52.098697
58978,5685038313,5993,5354,2024-06-05 04:23:06.139517
47714,7249866867,4880,4426,2024-10-27 10:34:48.997273
71253,1230207312,8880,4813,2024-07-03 01:47:36.361948
66044,9007626960,1435,374,2024-06-27 10:51:52.101828
77348,9789716617,2010,1164,2024-11-05 16:10:19.224228
81843,4637098342,8889,4881,2024-05-28 14:22:15.273724
37772,5169481715,1514,324,2024-07-27 09:17:15.414731
71508,5910558699,3547,3129,2024-10-10 23:10:23.622113
23591,9495052915,7730,7433,2025-04-15 15:20:51.479419
99597,1382433765,6915,3421,2024-08-06 04:35:14.649909
35614,1204220601,5389,3324,2024-07-17 16:14:01.503866
20316,8327440322,3310,2977,2024-09-13 16:08:02.760064
9523,2396940893,4616,2326,2024-06-16 21:16:14.628489
78680,7805127449,9338,8759,2025-01-26 17:07:34.272649
28234,7015216426,3119,331,2025-04-21 06:18:51.079725
60524,4996610565,6349,3389,2024-10-25 09:54:35.793071
30614,8437853635,2232,2120,2024-07-13 12:23:35.404590
13362,1613451579,3608,1968,2024-12-13 17:13:31.019302
80895,5934734222,7064,471,2025-04-13 12:13:10.966479
64735,6771499213,9623,7634,2024-11-17 00:05:26.462985
74782,1521263366,9995,2792,2024-05-14 14:10:08.547169
27685,5510820801,7522,4066,2024-05-25 03:02:08.601812
2892,2922678758,9859,1659,2024-11-24 06:32:14.887724
19026,8455945891,4031,3191,2024-05-22 22:23:17.110651
39494,8926413385,2934,1213,2024-09-28 22:55:28.841730
73464,5352305666,2277,1935,2024-05-15 20:50:46.208688
31740,8061318579,4879,552,2024-05-14 13:45:29.909717
49077,5601026836,8206,460,2024-06-20 15:40:12.076015
26788,6869053204,3806,3754,2024-05-08 06:43:14.263426
27276,4849510426,73,35,2024-09-07 00:34:19.830922
26705,8523553733,296,161,2024-12-05 13:56:06.244981
69394,4662726239,6288,3883,2024-05-09 13:38:40.208175
78067,2114012120,9704,3626,2024-05-14 05:57:50.709162
92663,5606440228,9998,7651,2024-07-30 20:48:11.692347
53464,8211601484,829,95,2024-08-01 08:07:55.876215
64702,2002115406,1188,524,2024-12-09 01:16:19.989906
80723,2478989695,3500,3084,2024-07-10 04:54:57.612113
24338,3014589206,8527,6076,2024-12-16 13:24:14.445240
32280,1924164207,1590,299,2024-11-08 13:03:35.389161
67675,4390724560,6094,1060,2024-05-07 21:08:33.525608
90907,9407839438,128,59,2024-07-13 07:24:33.605480
42721,3517772135,4310,2259,2024-12-07 16:19:43.298355
65668,6945642563,5022,4114,2025-03-04 23:09:05.463914
15477,9820583147,7155,4042,2025-01-08 16:23:31.308940
79315,5814824083,5937,899,2025-03-21 18:39:38.732636
63697,9575495796,5914,1334,2024-09-10 12:13:37.652448
98382,9693340289,6521,4400,2025-03-20 07:30:11.995389
66342,3183462387,2260,169,2024-05-05 06:44:57.293615
27180,4127331485,5542,2258,2025-02-23 17:12:46.430372
72665,7516252687,6901,2269,2024-09-24 10:42:15.083988
77002,6414983136,1103,811,2024-06-29 15:46:44.061363
28223,8740121401,1713,1161,2025-04-08 20:44:22.356488
46462,8579032082,4325,3591,2024-08-04 05:41:31.536187
4596,3605938492,5380,4630,2024-05-02 19:11:43.297106
77343,9543734703,6127,6085,2025-01-19 21:52:02.384863
1509,8923883928,2871,2359,2025-01-12 17:59:37.841141
74832,5875827298,6912,6292,2024-12-19 03:17:49.722421
99728,6510951327,9610,3498,2025-01-31 11:23:22.659048
31721,2592657551,2500,2149,2024-05-22 10:39:25.344298
99958,7878102477,37,36,2025-01-05 20:02:26.500016
92873,7002512385,9508,7356,2024-08-18 16:46:32.039744
65064,5859909291,1928,1691,2025-02-23 05:06:31.757809
39282,4214995784,39,1,2024-11-29 09:03:54.756967
93003,4940099777,9448,8714,2024-11-12 07:22:42.934547
77102,2340587305,9360,6746,2024-06-06 05:10:38.289442
81917,9347273136,9882,4987,2024-08-21 04:21:46.777984
89295,9662382572,4972,1260,2024-09-08 07:31:35.763312
6636,9855352738,6348,701,2025-01-03 08:28:20.540553
26654,7653293249,1513,836,2024-06-15 05:05:59.885987
31318,5168579745,8678,4159,2024-06-06 19:15:10.749600
7286,5904357389,3165,471,2024-09-20 17:30:16.292410
39504,7026237072,4530,1415,2024-07-15 13:57:08.356177
35225,5184154174,670,656,2025-04-19 07:25:29.858283
78559,7380260948,6455,5773,2024-10-15 10:40:08.524612
92240,4752548351,1435,1288,2024-11-30 01:13:01.280727
93940,2142511109,8509,6482,2025-04-10 12:36:51.971203
40282,7987693252,8424,3575,2024-12-27 21:43:15.675381
12583,8540567322,4820,2381,2024-11-07 20:17:58.471214
93179,7112704038,666,96,2025-01-14 08:49:14.133812
90934,9661985392,8539,2022,2025-04-07 14:52:34.495793
76575,4757602908,3843,762,2025-02-11 15:39:22.742169
46576,6241612181,5383,3259,2024-11-13 09:28:12.363939
79224,8263542596,4615,4098,2024-12-19 02:05:43.384858
76935,3945930647,5882,2460,2024-08-18 00:09:05.125087
53565,2148423772,1484,1412,2024-12-30 05:13:42.950571
65785,6040238468,3367,2256,2024-05-14 23:11:36.625548
90953,3259248274,504,320,2025-02-25 14:19:40.681651
59775,5244518726,8583,3716,2024-10-09 17:03:18.283237
73333,1913798332,8186,3310,2025-02-16 18:15:20.466713
678,8667525723,2708,916,2025-03-07 10:53:42.613808
22354,9519198837,1443,424,2025-02-04 13:12:04.248352
98988,2571590803,8017,4143,2025-02-26 17:52:16.162225
49816,1717161263,2762,929,2024-05-22 22:45:32.394942
64526,8777114649,1346,566,2024-09-02 20:27:22.182756
48056,9815557892,2915,2664,2024-04-30 13:48:50.320945
66411,3568646316,3096,851,2024-11-11 14:27:14.591940
46281,5319710304,1398,1139,2025-01-01 10:44:10.658063
57602,3462762901,3241,2661,2025-02-17 07:39:20.491783
86200,8850055610,7490,6144,2024-09-14 22:57:07.441609
81806,3812329159,4792,2901,2025-01-12 16:28:39.964603
82108,7054263135,6556,5207,2024-08-17 05:05:01.011156
48277,4898172163,4035,3996,2024-09-04 08:00:12.114315
23153,5407263972,9933,2963,2024-08-13 01:33:48.811833
69266,4280926094,9752,6964,2024-08-10 12:55:26.721496
29658,5151804126,1686,1644,2024-09-28 05:29:55.264315
73,1260751193,1209,1102,2025-02-17 18:41:24.140916
22484,2613320698,4609,1955,2024-07-01 03:38:52.620010
85376,8104206600,4390,3099,2025-03-23 22:49:25.017797
49807,1506089500,7699,4450,2024-10-24 16:32:38.093937
42971,8853374752,3625,1472,2024-12-29 05:03:16.455474
28553,4436254047,7356,830,2024-07-06 19:07:49.649390
63891,4944062101,7711,2210,2025-01-13 12:34:32.257020
70771,1935982431,4773,3101,2024-08-20 07:16:50.870564
17818,1256307951,1853,396,2024-05-29 10:48:59.854867
58875,6435945284,8101,1669,2025-02-06 16:27:20.383584
30131,5572607790,4838,2363,2024-12-23 22:36:18.982047
69341,2650784165,2715,574,2024-08-28 06:19:09.107129
70209,2494038053,6807,159,2024-05-28 10:20:50.171052
96275,6410402313,3101,2006,2024-11-02 19:52:57.616824
17340,2431451263,1844,244,2024-10-25 19:01:45.161153
68593,9950498782,4799,2704,2024-10-28 14:58:04.216089
39624,9739236583,3523,564,2024-07-25 14:56:54.516298
58977,2774624010,7902,6704,2025-04-12 07:43:20.627363
57114,8693258501,4394,3546,2024-11-29 23:27:00.871174
25441,9906951033,6384,2145,2024-08-07 19:15:05.539153
39475,3551102452,9647,3867,2024-11-10 06:09:05.546187
46133,8466753863,1198,985,2024-06-08 10:24:01.893214
93261,4796849103,2485,286,2024-06-27 16:10:59.077068
63483,4767317125,2240,1513,2025-01-16 12:45:21.075456
87238,6393823707,1324,539,2025-01-08 15:23:59.850391
41491,1612815498,226,118,2024-11-22 03:36:33.009975
36711,3736461600,8193,2660,2024-11-02 03:36:18.013392
41683,9814482497,5323,4339,2024-10-28 04:24:42.992120
