SupportTicketID,Client_num,IssueType,Status,SupportTicket_date,Assigned_to
695577,55561110,General,Closed,2023-10-19 05:05:16.469393,Edward Smith
962907,41106399,Technical,Closed,2024-02-29 03:30:24.615709,Sharon Hart
836274,37557607,General,Open,2023-10-14 04:27:27.945976,Amy Wall
233268,95748357,Billing,In Progress,2024-01-27 12:31:01.461141,Vincent Heath
901121,86516769,Technical,Open,2023-05-07 03:08:36.077400,Steven Wood
459606,80416644,General,Open,2023-12-10 17:19:34.857839,Ms. Barbara Martinez
616566,97715348,Billing,In Progress,2023-05-11 22:31:56.816610,Jeffrey Robinson
543147,47124925,General,In Progress,2023-09-06 19:52:38.667361,David Williams
256430,79590093,General,In Progress,2023-06-07 03:00:44.830443,Randy Orozco
447118,62196740,General,In Progress,2024-03-04 12:43:32.090223,Mary Richmond
70907,58809963,Billing,In Progress,2023-12-31 01:19:10.261309,Matthew Carter
833280,39565253,Billing,Closed,2023-08-24 06:22:47.593371,Billy Coleman
701130,12594066,General,Closed,2023-12-22 08:21:50.182198,Jessica Miller
469022,76068139,Billing,Open,2023-05-15 13:05:50.494469,Jade Jackson
492134,54039448,Technical,Open,2023-12-18 16:02:50.854158,Mark Logan
32387,44758000,Billing,Open,2023-06-12 10:50:00.019584,Timothy Brown
276528,39347812,General,Open,2024-03-04 21:26:20.050103,Michelle Martinez
101490,16033319,Technical,In Progress,2024-03-30 10:43:46.682492,Shane Vargas
643387,65539615,Billing,Open,2024-02-09 15:34:30.049337,Manuel Powers
170178,86139053,General,In Progress,2023-07-21 03:40:22.522431,Steven Turner
721970,75447441,General,Open,2024-04-07 04:57:44.066450,Jorge Anderson
396108,58951142,Billing,Closed,2024-01-19 02:22:28.882800,Melissa James
979640,94824156,Billing,In Progress,2023-09-19 10:58:26.228664,William White
577113,47814884,General,In Progress,2023-11-07 12:24:16.789018,Kristy Green
192389,70033438,Billing,In Progress,2023-12-10 02:11:19.806936,Gary Fernandez
649404,16730358,Technical,Open,2023-07-05 19:30:31.088914,Andrea Gill
630789,44433056,General,Closed,2023-09-01 04:26:14.991086,Erin Ryan
704363,50810981,General,Open,2024-02-05 07:14:00.320728,Caroline Wong
338550,37183059,Technical,Closed,2023-05-18 09:44:37.168203,Melissa Cline
812133,91057573,General,Closed,2023-06-08 05:59:42.983047,Keith Campbell
79015,40724913,General,In Progress,2023-06-04 21:53:45.341621,John Mcpherson
255433,77313794,Billing,Open,2023-05-29 07:27:28.554538,Deborah Bryant DDS
616305,73877159,General,Closed,2023-05-29 22:17:18.513939,Lisa Lowe
40629,83336642,Technical,Closed,2023-06-09 05:09:17.343574,Gina Hernandez
694672,31269287,Billing,Closed,2023-05-24 07:30:46.609413,Edwin Lee
410855,28229497,Technical,In Progress,2024-03-27 22:36:23.084808,Emily Montgomery
727642,79550280,Billing,In Progress,2023-06-09 04:18:07.660739,James King
501513,33432042,General,In Progress,2024-01-11 04:30:36.909055,Jaime Burke
451284,41826000,Billing,Open,2024-01-09 23:50:20.261902,David Melton
861361,50502652,Technical,In Progress,2023-11-05 18:15:49.331255,Kevin Moses
474485,78759024,General,Closed,2023-10-23 21:58:06.503378,Adam Flores
679093,33277855,General,In Progress,2024-02-24 22:46:03.993354,Mr. Michael White
544883,11920387,Billing,Closed,2023-09-20 23:09:57.162377,Eric Herrera
111801,20944869,Billing,Open,2023-09-18 00:39:46.434671,Francisco Lindsey
236696,90932785,General,In Progress,2023-05-18 07:42:11.230086,Robert Adams
439451,68929472,Technical,In Progress,2024-03-12 12:44:54.741087,Walter Adams
101790,49154335,General,In Progress,2023-09-14 12:42:00.792289,Alexandra Clark
723219,63509986,Billing,In Progress,2023-07-16 12:16:02.451847,Jennifer Rodriguez
503120,76829158,General,In Progress,2023-09-28 20:49:56.366087,Jeremiah Novak
758876,57455024,Technical,In Progress,2024-02-07 04:30:47.093172,Ronald Rose
289346,74616724,Billing,Closed,2023-07-14 19:50:55.334353,Mike Lee
722653,44846329,Technical,Open,2024-03-05 15:37:10.605991,Keith Wall
526875,92014634,Billing,Closed,2023-10-08 01:58:13.341230,Brandon Casey
588760,20912126,General,In Progress,2023-06-07 14:40:00.825203,Bryce Jackson
513004,62870400,Technical,Closed,2023-07-07 21:49:16.682272,Dan Rice
484896,56102170,General,Closed,2023-09-30 09:15:48.277578,Anthony Adams
934483,25144715,Technical,In Progress,2023-10-29 13:57:30.248923,Adrienne King
721056,30209554,General,Open,2023-08-20 05:33:55.542253,Tina Olson
922181,76063048,Billing,In Progress,2023-12-13 06:58:22.889513,Joseph Bell
781176,35278079,Technical,Open,2023-05-16 01:43:39.794722,Kayla Murphy
174134,18804592,General,In Progress,2023-10-23 10:09:23.829581,James Watts
174336,73908199,Technical,Closed,2023-11-12 00:17:21.476628,David Shea
751820,79849906,Technical,Open,2023-11-22 18:04:34.619558,Robert Meyers
326930,37427545,General,In Progress,2023-10-21 02:44:09.318691,Shelby Mccullough
873169,33367904,Technical,Open,2023-05-14 05:25:45.439887,Gregory Coffey
99182,61123067,Technical,Open,2023-12-14 15:30:13.269847,Erika Parsons
465341,69751441,Technical,Open,2023-07-15 22:38:35.712018,Gary Allison
106209,91873914,General,Open,2024-03-20 15:05:58.481925,Gary Owens
251589,38871010,General,Open,2023-10-31 14:49:19.291549,Charles Stevens
260013,56775211,Technical,Open,2023-05-15 04:12:48.666046,Brittany Fowler
68807,65771414,Technical,In Progress,2023-07-05 23:55:39.625742,Dr. Thomas Lin
908085,97666088,Billing,In Progress,2023-07-09 21:41:20.785750,Jill Weaver
575988,27453808,Technical,Open,2024-04-07 11:25:09.717225,Brian Bryant
26814,88427084,General,Open,2023-09-29 15:54:32.755212,Michael Little
560864,31782925,General,Closed,2023-07-11 17:49:50.931545,Brittany Hurley
639065,15917877,Billing,Closed,2023-06-09 19:02:22.327642,Gail Price
820854,50806382,General,In Progress,2023-10-13 04:51:11.082913,Christopher Anthony
518849,84315446,Billing,In Progress,2023-08-17 22:49:31.910824,Angela Adams
900993,14457397,Billing,Open,2024-01-02 14:48:31.718906,Bradley Moore
349510,85893413,General,Closed,2023-06-05 05:56:00.454753,Jacqueline Robertson
237622,36128821,General,In Progress,2023-12-27 17:22:16.878201,Erin Bowman
110448,57239463,Billing,Open,2023-06-21 08:39:10.131711,Molly Lewis
632756,92803270,Billing,Closed,2023-12-28 08:04:22.662242,Joshua Whitaker
726200,75561421,General,Open,2024-01-10 20:41:00.275832,Melissa Martinez
691580,88683110,General,Closed,2023-08-27 13:35:38.996882,Richard Montes
778773,83120911,General,Open,2024-01-06 15:17:58.860189,Brandon Williams
395212,58960841,General,In Progress,2023-08-23 14:24:18.607481,Micheal Wood
496222,15083453,Technical,In Progress,2023-06-19 01:51:44.604121,Dr. James Miller
105044,91021651,Billing,In Progress,2024-03-03 23:22:05.191353,Evelyn Wilson
11979,46281772,Billing,Open,2023-07-06 22:24:28.921100,Curtis Foster
885514,43337024,General,In Progress,2023-08-15 02:59:36.382833,Andrew Todd
47143,74613333,Billing,Closed,2023-11-11 07:56:52.178991,Carol Haynes
763583,83800904,General,Closed,2023-05-18 20:34:48.858377,William Hammond
176937,64978910,General,Open,2023-06-24 21:25:22.708482,Frank Roberts
820373,10353053,Technical,In Progress,2023-06-05 21:14:10.044296,Sara Sawyer
534175,95946980,Billing,In Progress,2023-06-30 20:33:45.229123,Andre Farley
643363,67466425,General,Closed,2024-02-10 21:42:33.874472,Dana Taylor
573108,88627440,General,Open,2023-08-22 01:56:31.238411,Jennifer Reese
772114,46444754,Billing,Open,2023-08-04 12:22:27.478902,Melinda Peterson
597284,11936742,General,In Progress,2023-05-30 08:13:57.374389,Alicia Henry
196475,27453808,General,Closed,2024-02-21 10:29:36.785742,Jason Rosario
691043,29356175,Billing,Closed,2023-10-10 18:48:14.267124,Lisa Campbell
503306,32455731,Billing,Closed,2023-08-21 05:54:55.750814,Mark Arnold
573678,86640751,Technical,Open,2024-02-11 04:41:26.758820,Mark Ramirez
560414,50167831,Billing,Closed,2023-12-07 00:57:18.466532,Kenneth Martinez
746926,79663777,Technical,Open,2023-08-04 11:52:09.568487,Joan Garcia
386211,77786498,Billing,Closed,2023-08-16 03:44:30.304012,Autumn Strickland
45969,23335625,General,Closed,2023-11-24 12:56:34.075908,Cheryl Chambers
267353,63349059,General,Closed,2023-05-04 11:27:48.311432,Jennifer Rose
150830,71917305,Technical,Closed,2023-05-12 04:43:43.967613,Patrick Wright
379687,29965647,General,Closed,2023-11-23 13:44:16.586849,Lauren Myers
406293,69518882,General,Open,2023-09-19 18:19:09.099089,Yvonne Buchanan
233148,18072220,Technical,In Progress,2023-09-29 06:25:55.865284,Sean Christian
367177,85569994,Billing,Closed,2023-07-09 04:32:44.561384,Reginald Haynes
894731,69881807,General,Open,2023-07-18 21:32:27.043275,Dr. Emily Jackson
883058,24418303,Billing,Open,2024-04-12 12:10:01.339415,Theresa Gomez
224646,80258524,General,Closed,2023-11-20 19:42:40.509568,Ronald Burke
472286,81300799,General,Closed,2023-11-04 12:19:51.671650,Heather Harrison
119213,47752062,General,Open,2023-08-22 13:08:09.757739,Jacqueline Morrow
647221,30993823,General,Closed,2023-05-04 03:01:30.149667,Heather Shaw
624575,73680274,General,Closed,2023-05-17 01:31:25.932536,Jacob King
535574,23942334,Technical,Closed,2023-05-28 08:34:56.970539,Debbie Johnson
952461,98263415,General,Open,2023-10-06 01:46:53.770187,Laura Davila
539718,69291830,Technical,In Progress,2023-10-25 14:01:42.462435,Jonathan White
981997,10364668,Technical,Closed,2024-04-22 05:59:07.602874,Anthony Jensen
696445,22863424,Billing,In Progress,2023-12-07 03:47:04.253035,Tina Olson
983746,66544794,Billing,Closed,2023-10-14 14:11:16.792708,Michele Pierce
254690,80032102,General,Open,2023-05-01 02:19:39.501835,Mary Brown
77422,32566734,Technical,Open,2024-01-09 10:08:32.347972,Kaitlin Owens
829314,74618103,General,Closed,2023-09-22 22:47:39.760517,Michelle Brown
457401,99798075,Technical,Closed,2023-12-03 14:14:07.720190,Carmen Garcia
741740,97409617,General,In Progress,2023-07-14 23:53:44.681383,Brandon Porter
20023,62717739,General,Closed,2024-02-13 16:57:07.830287,Adriana Morris
677344,28833076,Technical,Closed,2024-03-10 09:16:07.429461,Nathan Guerra
76746,91805637,Technical,In Progress,2023-05-23 01:55:28.686783,Kevin King
767704,68831899,Technical,In Progress,2023-06-09 17:41:08.424360,Michelle Tran
215240,38100929,Technical,Open,2024-03-26 20:38:20.905115,Laura Harris
986912,65217859,General,Open,2023-08-01 03:33:28.542428,Anne Tran
845328,17410477,Billing,Open,2024-01-05 16:14:49.791384,Bradley Brown
12818,17656034,Billing,In Progress,2024-04-14 14:59:55.019124,Tara Warren
454954,60191175,General,In Progress,2023-09-28 22:29:28.935171,Albert Cole
529745,39011072,Technical,Open,2024-04-08 12:28:44.188940,Wayne Foley
338194,82409249,Billing,In Progress,2023-09-01 14:41:18.904075,Morgan Morrison
543352,36416119,Technical,Open,2023-05-15 17:15:42.222030,Mr. Dan Hayes PhD
23433,38342696,General,In Progress,2023-09-12 18:57:33.622854,Lisa Moore
379151,90860735,Billing,In Progress,2023-09-08 18:27:53.624428,Henry Carroll
416067,47758727,Billing,Open,2024-02-26 00:48:49.888686,Joseph Waller
361208,27274138,General,Closed,2023-12-03 15:56:53.407400,Kerry Mclaughlin
152171,17873355,Billing,In Progress,2024-03-06 21:34:45.699752,Michael Anderson
445928,97653693,Technical,Closed,2023-08-22 11:09:55.036238,Beth Reed
700897,89786590,Billing,In Progress,2023-11-02 09:12:15.410698,Crystal Miller
394901,96506445,General,In Progress,2023-11-14 12:38:35.744236,Frank Hernandez
877666,80917328,Billing,In Progress,2023-09-10 10:05:29.524081,Mark Miller
274653,20461960,Technical,In Progress,2023-05-11 17:50:10.200291,Kristina Dunn
888936,25069673,General,Closed,2024-01-10 13:56:35.898072,Alan Roth
903441,88512085,Billing,In Progress,2023-11-20 06:17:57.667143,Thomas Orr
489542,85020795,Technical,Closed,2024-03-31 11:03:36.754503,Robin Ellison
556951,43693140,General,Closed,2024-02-22 00:32:29.140009,Steven Murphy
346147,85962175,Technical,Open,2023-10-20 23:39:23.628350,Nichole Stevenson
285807,94021025,Technical,Closed,2023-09-27 07:43:56.418582,Timothy King
991129,36889484,General,Closed,2024-02-08 06:57:24.059204,Derrick Myers
444220,27125907,General,In Progress,2024-01-04 05:36:42.128720,Andrea Johnson
265449,10395418,Billing,In Progress,2023-12-14 22:20:08.542111,Christina Roy
439436,90532345,General,In Progress,2024-01-08 20:43:24.942174,David Turner
208069,90603029,Technical,Closed,2023-09-16 19:48:53.139530,Connie Leonard
325499,65335123,Billing,Open,2024-03-01 09:19:07.728456,Shannon Drake
465114,45776379,Billing,Closed,2023-08-21 12:22:20.379372,Justin Perez
459524,54600515,General,In Progress,2023-06-15 15:14:41.949557,Colton Hammond
299642,91213764,Technical,Closed,2023-11-22 20:12:41.823739,Julie Shah
628137,27280500,Billing,Closed,2024-02-10 18:26:48.150149,Todd Patterson
964042,38281547,Billing,In Progress,2023-05-02 09:38:28.267404,Jonathan Conway
38105,97611544,General,In Progress,2023-07-09 01:22:17.401695,Rodney Williams
739164,11791046,Technical,In Progress,2023-11-05 03:19:40.476951,Ronald Simon
413182,36358564,Billing,In Progress,2023-10-26 13:04:59.860388,Michael Butler
924629,29399477,Billing,Closed,2024-04-11 06:23:20.068183,Michael Stephens
624104,49579422,Billing,In Progress,2024-03-26 06:50:40.964848,Mr. Steven Peterson
343820,34853260,Technical,In Progress,2023-10-10 12:24:04.325947,Seth Nguyen
569493,77876792,Billing,Open,2023-10-30 12:44:27.990053,Dominique Becker
960374,75145355,General,In Progress,2024-04-19 09:12:59.137702,Philip Thompson
611728,68231107,Technical,Open,2024-01-22 18:39:08.670152,Becky Wright
915124,22744157,General,Closed,2024-01-16 06:43:05.065004,Douglas Fowler
969581,42630630,Technical,Open,2023-12-24 02:37:29.443492,Ashley Everett DVM
382503,33451406,General,Open,2024-03-25 01:47:38.844587,Amy Bishop
677616,22028354,General,Closed,2023-06-17 19:21:56.509560,Daniel Evans
803595,56011715,Billing,In Progress,2024-02-18 15:39:39.743557,Brittany Kelley
342027,29362699,Technical,Open,2023-07-02 06:45:18.206646,Judith Clark
540830,52513804,General,Closed,2024-04-05 02:00:39.038776,Thomas Velasquez
970492,66286547,Billing,In Progress,2024-04-13 19:49:13.780133,Matthew Wilson
316028,64944520,Technical,Open,2023-05-18 04:21:13.441025,Katie Austin
794591,80216657,General,Open,2023-09-18 07:29:41.626462,Kevin Frank MD
357439,21290060,Billing,Open,2023-12-19 19:29:32.500622,Sharon Harris
4799,77831809,Billing,Open,2023-11-10 16:04:56.911080,Laurie Johnson
938490,42628003,Billing,Open,2023-08-08 01:53:43.518462,Elijah Gross
452906,92803270,Technical,In Progress,2023-07-08 06:11:29.187077,Jennifer Roberts
299492,98533992,Billing,Closed,2024-01-24 02:28:42.872165,Tiffany Mckay
220563,93487463,Technical,Closed,2023-07-30 20:41:17.016327,Kevin Martinez
161107,23671077,Technical,Closed,2023-06-14 22:46:19.613685,Brianna Perez
596926,46532595,Billing,Open,2023-09-22 16:12:28.864792,Jason Schneider
981652,78498253,Technical,In Progress,2023-10-09 12:29:51.058608,Donald Wolf
873957,25054832,Technical,Closed,2024-04-12 06:40:29.607092,Stanley Hickman
935408,60849345,Billing,Open,2023-10-08 20:35:36.184121,Robert Harris
702618,81587480,Technical,Closed,2023-06-09 06:41:29.314149,David Cruz
531823,54438100,General,In Progress,2023-11-25 14:00:19.893997,Kevin Ferguson
530589,34259879,General,Open,2023-11-16 18:13:37.088111,Charles Parker
193244,12489464,General,Closed,2023-08-11 20:10:18.959984,Jason Smith
886290,28025268,Technical,Closed,2023-08-16 07:30:50.923985,Lauren Collins
669435,46375166,Technical,Closed,2024-01-15 18:48:37.051630,Jeff Short
651286,16826801,Technical,Open,2023-06-18 12:07:07.479627,Danny Smith
844456,81138250,Technical,In Progress,2023-09-20 03:57:06.904953,Angela Baker
249093,70656480,General,Open,2023-12-09 04:39:22.630220,Roy Merritt
179584,70967930,Billing,In Progress,2023-10-09 11:56:28.140790,Diane Baker
505665,48783309,Billing,Open,2024-02-17 09:57:12.314631,Gloria Hancock
185383,14542609,Billing,In Progress,2024-02-09 11:44:59.508845,Benjamin Russo
459251,10329914,General,Open,2023-12-29 03:20:17.954279,Connor Barrera
15121,38547185,Billing,Closed,2023-12-18 23:28:53.407238,Holly Brown
311727,64748419,General,Closed,2023-08-12 21:21:19.840907,Marvin Wilson
123394,38532286,General,Open,2024-03-08 13:36:21.645026,Ms. Rebecca Cooper
634182,13834950,General,Closed,2023-06-09 18:16:38.111540,Catherine Turner
732648,42712572,General,Open,2024-03-02 06:30:34.506431,Nathan Page PhD
537373,64637379,General,In Progress,2023-08-07 07:16:36.848005,Nathan Palmer
730482,95798295,Billing,Open,2023-09-07 20:33:48.304877,Sonya Boyd
537131,56475414,Billing,Open,2024-02-06 20:47:56.227751,James Lane
131912,66296094,Technical,Open,2023-05-16 09:06:15.287814,Mikayla Morales
632704,63646322,General,In Progress,2023-11-25 21:18:58.509884,Thomas Stephenson
796820,60042947,Technical,In Progress,2023-06-07 18:50:43.638781,Andrea Chan
508074,18784408,General,In Progress,2023-10-07 12:07:03.288685,John Brown
346496,79059334,General,Closed,2024-02-05 07:39:25.607109,Jonathon Elliott
921828,45848934,Billing,In Progress,2023-09-03 15:56:18.200037,Ms. Yolanda Williams
954550,59227182,General,In Progress,2023-11-03 17:49:28.878146,Jane Webb
781047,56596313,Technical,In Progress,2023-07-26 05:39:59.969118,Holly Huynh
603384,12645710,Billing,Closed,2023-10-06 12:52:17.720432,Bradley Fox
594013,85974877,Technical,Closed,2024-01-03 05:20:27.457459,Stephanie Riddle
340770,34296380,Technical,In Progress,2024-01-28 00:26:25.352409,John Cox
293875,70066185,Technical,In Progress,2023-06-28 09:16:19.954452,Danielle Deleon
68369,27314789,Technical,Closed,2023-08-03 05:29:20.106783,Laura Price
962058,11032716,Technical,Open,2023-12-06 16:49:17.249154,Michael Scott
209812,54512154,Technical,Open,2023-12-15 09:27:17.302227,David Brown
418897,12830798,Technical,Open,2023-05-24 10:37:10.964520,Andrea Stewart
931490,53041949,General,In Progress,2023-06-22 02:59:06.746273,Pamela Kelly
72348,11562960,General,Open,2023-06-22 19:20:01.802602,Hannah Herrera
225078,50598931,Billing,Open,2023-11-24 20:20:14.979673,Sergio Smith
447976,99945413,Billing,Closed,2023-10-29 02:08:04.676475,William Burnett
402337,74206685,Technical,In Progress,2023-12-10 14:04:36.089982,Lawrence Miller
